,Unnamed: 0,DOI,adsorbent_hashkey,isotherm_file,temp_C,P_units,ads_units,CO2cap
454,2469,10.1002/cphc.201200243,NIST-MATDB-12f0e59f182a26494316933fff0304e2,10.1002cphc.201200243.isotherm2a.json,20,bar,mmol/g,0.0005345825296224855
455,2470,10.1002/cphc.201200243,NIST-MATDB-12f0e59f182a26494316933fff0304e2,10.1002cphc.201200243.isotherm2b.json,20,bar,mmol/g,0.0005345825296224855
456,2471,10.1002/cphc.201200243,NIST-MATDB-12f0e59f182a26494316933fff0304e2,10.1002cphc.201200243.isotherm3a.json,20,bar,mmol/g,0.0005345825296224855
457,2472,10.1002/cphc.201200243,NIST-MATDB-12f0e59f182a26494316933fff0304e2,10.1002cphc.201200243.isotherm3b.json,20,bar,mmol/g,0.0005345825296224855
458,2473,10.1002/cphc.201200243,NIST-MATDB-12f0e59f182a26494316933fff0304e2,10.1002cphc.201200243.isotherm3c.json,20,bar,mmol/g,0.0005345825296224855
459,2493,10.1002/cphc.201402865,NIST-MATDB-2b2edf2ac6965fca1a5c8f1449476d04,10.1002cphc.201402865.Isotherm1.json,-175,bar,mmol/g,0.0005345825296224855
460,2494,10.1002/cphc.201402865,NIST-MATDB-a9eb8550bb29cf50c60987f192be40f1,10.1002cphc.201402865.Isotherm2.json,-175,bar,mmol/g,0.0005345825296224855
461,2495,10.1002/cphc.201402865,NIST-MATDB-0370c53befb482abde1c7ecfd176940c,10.1002cphc.201402865.Isotherm3.json,-175,bar,mmol/g,0.0005345825296224855
462,2500,10.1002/cplu.201200270,NIST-MATDB-c936a26aca2785521f7370745126254f,10.1002cplu.201200270.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
463,2501,10.1002/cplu.201200270,NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,10.1002cplu.201200270.Isotherm10.json,0,bar,mmol/g,0.0005345825296224855
464,2502,10.1002/cplu.201200270,NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,10.1002cplu.201200270.Isotherm11.json,15,bar,mmol/g,0.0005345825296224855
465,2503,10.1002/cplu.201200270,NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,10.1002cplu.201200270.Isotherm12.json,25,bar,mmol/g,0.0005345825296224855
466,2504,10.1002/cplu.201200270,NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,10.1002cplu.201200270.Isotherm13.json,50,bar,mmol/g,0.0005345825296224855
467,2507,10.1002/cplu.201200270,NIST-MATDB-b4ded22a11c441a1b3ab509c773faf92,10.1002cplu.201200270.Isotherm4.json,0,bar,mmol/g,0.0005345825296224855
468,2510,10.1002/cplu.201200270,NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,10.1002cplu.201200270.Isotherm7.json,0,bar,mmol/g,0.0005345825296224855
472,2546,10.1002/cssc.201000080,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.1002cssc.201000080.isotherm1.json,25,bar,mmol/g,0.0005345825296224855
473,2548,10.1002/cssc.201000080,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.1002cssc.201000080.isotherm11.json,25,bar,mmol/g,0.0005345825296224855
474,2549,10.1002/cssc.201000080,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.1002cssc.201000080.isotherm12.json,25,bar,mmol/g,0.0005345825296224855
475,2552,10.1002/cssc.201000080,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.1002cssc.201000080.isotherm2.json,25,bar,mmol/g,0.0005345825296224855
476,2557,10.1002/cssc.201000080,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.1002cssc.201000080.isotherm7.json,25,bar,mmol/g,0.0005345825296224855
477,2558,10.1002/cssc.201000080,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.1002cssc.201000080.isotherm8.json,25,bar,mmol/g,0.0005345825296224855
478,2570,10.1002/cssc.201100378,NIST-MATDB-1b5c20248717ca46ef341e3c5f2c1f30,10.1002cssc.201100378.Isotherm1.json,10,bar,mmol/g,0.0005345825296224855
494,2601,10.1002/cssc.201200907,NIST-MATDB-8da73f15002f6d079cf4cd74f63aed8a,10.1002cssc.201200907.isotherm12.json,0,bar,mmol/g,0.0005345825296224855
495,2602,10.1002/cssc.201200907,NIST-MATDB-8da73f15002f6d079cf4cd74f63aed8a,10.1002cssc.201200907.isotherm13.json,25,bar,mmol/g,0.0005345825296224855
496,2603,10.1002/cssc.201200907,NIST-MATDB-8da73f15002f6d079cf4cd74f63aed8a,10.1002cssc.201200907.isotherm14.json,40,bar,mmol/g,0.0005345825296224855
497,2607,10.1002/cssc.201200907,NIST-MATDB-8da73f15002f6d079cf4cd74f63aed8a,10.1002cssc.201200907.isotherm2.json,25,bar,mmol/g,0.0005345825296224855
498,2608,10.1002/cssc.201200907,NIST-MATDB-9ee35322ac5ddba224d845a03c651b29,10.1002cssc.201200907.isotherm3.json,25,bar,mmol/g,0.0005345825296224855
499,2609,10.1002/cssc.201200907,NIST-MATDB-c74b87e0b90bb6ea25ba35ef4da2d46e,10.1002cssc.201200907.isotherm4.json,25,bar,mmol/g,0.0005345825296224855
500,2610,10.1002/cssc.201200907,NIST-MATDB-8e55461b906f16468b20f94f58cda28b,10.1002cssc.201200907.isotherm5.json,25,bar,mmol/g,0.0005345825296224855
501,2611,10.1002/cssc.201200907,NIST-MATDB-41bb0c810ccb85f1d53b4798ab03b75e,10.1002cssc.201200907.isotherm6.json,25,bar,mmol/g,0.0005345825296224855
543,2852,10.1002/ente.201600688,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1002ente.201600688.Isotherm3.json,50,bar,mmol/g,0.0005345825296224855
544,2853,10.1002/ente.201600688,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1002ente.201600688.Isotherm4.json,50,bar,mmol/g,0.0005345825296224855
545,2854,10.1002/ente.201600688,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1002ente.201600688.Isotherm5.json,50,bar,mmol/g,0.0005345825296224855
550,2860,10.1002/ep.10169,NIST-MATDB-42107f07c105a291d63c1a551f1bbd3a,10.1002ep.10169.Isotherm2.json,45,bar,mmol/g,0.0005345825296224855
551,2861,10.1002/ep.10169,NIST-MATDB-42107f07c105a291d63c1a551f1bbd3a,10.1002ep.10169.Isotherm3.json,60,bar,mmol/g,0.0005345825296224855
564,2927,10.1002/marc.201300328,NIST-MATDB-dc4a43b9a6788aaae8c2571e8d16fd56,10.1002marc.201300328.isotherm3.json,0,bar,mmol/g,0.0005345825296224855
565,2928,10.1002/marc.201300328,NIST-MATDB-67e68ad5f5ed3ff925ae45a107fe6eef,10.1002marc.201300328.isotherm4.json,0,bar,mmol/g,0.0005345825296224855
566,2929,10.1002/marc.201300328,NIST-MATDB-dc4a43b9a6788aaae8c2571e8d16fd56,10.1002marc.201300328.isotherm5.json,25,bar,mmol/g,0.0005345825296224855
567,2930,10.1002/marc.201300328,NIST-MATDB-67e68ad5f5ed3ff925ae45a107fe6eef,10.1002marc.201300328.isotherm6.json,25,bar,mmol/g,0.0005345825296224855
578,3192,10.1007/s00894-010-0720-x,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s00894-010-0720-x.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
579,3193,10.1007/s00894-010-0720-x,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s00894-010-0720-x.Isotherm1-1.json,25,bar,mmol/g,0.0005345825296224855
580,3194,10.1007/s00894-010-0720-x,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s00894-010-0720-x.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
581,3195,10.1007/s00894-010-0720-x,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1007s00894-010-0720-x.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
582,3196,10.1007/s00894-010-0720-x,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1007s00894-010-0720-x.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
583,3253,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm1.json,0,bar,mmol/g,0.0005345825296224855
584,3254,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm10.json,30,bar,mmol/g,0.0005345825296224855
585,3255,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm11.json,30,bar,mmol/g,0.0005345825296224855
586,3256,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm2.json,25,bar,mmol/g,0.0005345825296224855
587,3259,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm5.json,30,bar,mmol/g,0.0005345825296224855
588,3260,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm6.json,30,bar,mmol/g,0.0005345825296224855
589,3261,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm7.json,30,bar,mmol/g,0.0005345825296224855
590,3262,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm8.json,30,bar,mmol/g,0.0005345825296224855
591,3263,10.1007/s10450-006-0138-z,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-006-0138-z.isotherm9.json,30,bar,mmol/g,0.0005345825296224855
615,3435,10.1007/s10450-010-9305-3,NIST-MATDB-cf456ceb20be181c82372f598ccd6566,10.1007s10450-010-9305-3.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
616,3446,10.1007/s10450-010-9305-3,NIST-MATDB-bbd809480ca8c8d0e4d066e70a9719d1,10.1007s10450-010-9305-3.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
617,3457,10.1007/s10450-010-9305-3,NIST-MATDB-2c9380bddc59f547484ff729eab7d7cb,10.1007s10450-010-9305-3.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
618,3465,10.1007/s10450-010-9305-3,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s10450-010-9305-3.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
619,3466,10.1007/s10450-010-9305-3,NIST-MATDB-6e3a08482c472745491d45de75647062,10.1007s10450-010-9305-3.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
620,3467,10.1007/s10450-010-9305-3,NIST-MATDB-b848f05ba9fb26cdd50755863b377c56,10.1007s10450-010-9305-3.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
621,3468,10.1007/s10450-010-9305-3,NIST-MATDB-49b1e69854030020562c1a51b5d17de8,10.1007s10450-010-9305-3.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
622,3469,10.1007/s10450-010-9305-3,NIST-MATDB-e09d347dd969d6bd83df1d148fc34ecc,10.1007s10450-010-9305-3.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
623,3470,10.1007/s10450-010-9305-3,NIST-MATDB-92a08c7ec6dc6045836ec6d1e5a2dc31,10.1007s10450-010-9305-3.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
624,3471,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
625,3472,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm10.json,45,bar,mmol/g,0.0005345825296224855
629,3482,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm2.json,0,bar,mmol/g,0.0005345825296224855
637,3493,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm3.json,9,bar,mmol/g,0.0005345825296224855
638,3497,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm4.json,9,bar,mmol/g,0.0005345825296224855
639,3498,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
640,3499,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
641,3500,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm7.json,35,bar,mmol/g,0.0005345825296224855
642,3501,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm8.json,35,bar,mmol/g,0.0005345825296224855
643,3502,10.1007/s10450-011-9328-4,NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,10.1007s10450-011-9328-4.Isotherm9.json,45,bar,mmol/g,0.0005345825296224855
644,3528,10.1007/s10450-012-9395-1,NIST-MATDB-78378443b840d33607a02301e3a4236e,10.1007s10450-012-9395-1.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
645,3529,10.1007/s10450-012-9395-1,NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,10.1007s10450-012-9395-1.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
646,3530,10.1007/s10450-012-9395-1,NIST-MATDB-09ac90a8a315f45e3936b309f93684b1,10.1007s10450-012-9395-1.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
647,3547,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
648,3549,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm11.json,25,bar,mmol/g,0.0005345825296224855
649,3550,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm12.json,25,bar,mmol/g,0.0005345825296224855
650,3551,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm13.json,35,bar,mmol/g,0.0005345825296224855
651,3552,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm14.json,45,bar,mmol/g,0.0005345825296224855
652,3553,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm15.json,55,bar,mmol/g,0.0005345825296224855
653,3554,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
654,3555,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
658,3559,10.1007/s10450-012-9407-1,NIST-MATDB-079b610742d25fcd9bc2b2ef2b8cd6bb,10.1007s10450-012-9407-1.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
659,3560,10.1007/s10450-012-9407-1,NIST-MATDB-0b49d03b8dfa6484272b6e856f671737,10.1007s10450-012-9407-1.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
660,3561,10.1007/s10450-012-9407-1,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.1007s10450-012-9407-1.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
664,3599,10.1007/s10450-013-9527-2,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9527-2.isotherm1.json,25,bar,mmol/g,0.0005345825296224855
665,3600,10.1007/s10450-013-9527-2,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1007s10450-013-9527-2.isotherm10.json,25,bar,mmol/g,0.0005345825296224855
666,3605,10.1007/s10450-013-9527-2,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1007s10450-013-9527-2.isotherm15.json,25,bar,mmol/g,0.0005345825296224855
667,3608,10.1007/s10450-013-9527-2,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s10450-013-9527-2.isotherm18.json,25,bar,mmol/g,0.0005345825296224855
668,3614,10.1007/s10450-013-9527-2,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s10450-013-9527-2.isotherm23.json,25,bar,mmol/g,0.0005345825296224855
669,3620,10.1007/s10450-013-9527-2,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9527-2.isotherm7.json,25,bar,mmol/g,0.0005345825296224855
670,3641,10.1007/s10450-013-9564-x,NIST-MATDB-3589fd4b77aac447a6a6c0f6f7cc67ab,10.1007s10450-013-9564-x.isotherm1.json,30,bar,mmol/g,0.0005345825296224855
671,3645,10.1007/s10450-013-9564-x,NIST-MATDB-3589fd4b77aac447a6a6c0f6f7cc67ab,10.1007s10450-013-9564-x.isotherm2.json,45,bar,mmol/g,0.0005345825296224855
672,3646,10.1007/s10450-013-9564-x,NIST-MATDB-3589fd4b77aac447a6a6c0f6f7cc67ab,10.1007s10450-013-9564-x.isotherm3.json,60,bar,mmol/g,0.0005345825296224855
673,3650,10.1007/s10450-013-9564-x,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1007s10450-013-9564-x.isotherm7.json,30,bar,mmol/g,0.0005345825296224855
674,3651,10.1007/s10450-013-9564-x,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1007s10450-013-9564-x.isotherm8.json,45,bar,mmol/g,0.0005345825296224855
675,3652,10.1007/s10450-013-9564-x,NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,10.1007s10450-013-9564-x.isotherm9.json,60,bar,mmol/g,0.0005345825296224855
676,3695,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm1.json,300,bar,mmol/g,0.0005345825296224855
677,3696,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm10.json,300,bar,mmol/g,0.0005345825296224855
678,3697,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm11.json,300,bar,mmol/g,0.0005345825296224855
679,3698,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm12.json,300,bar,mmol/g,0.0005345825296224855
680,3699,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm13.json,300,bar,mmol/g,0.0005345825296224855
681,3700,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm14.json,300,bar,mmol/g,0.0005345825296224855
682,3701,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm15.json,300,bar,mmol/g,0.0005345825296224855
683,3702,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm16.json,300,bar,mmol/g,0.0005345825296224855
684,3703,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm17.json,300,bar,mmol/g,0.0005345825296224855
685,3704,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm18.json,300,bar,mmol/g,0.0005345825296224855
686,3705,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm19.json,300,bar,mmol/g,0.0005345825296224855
687,3706,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm2.json,300,bar,mmol/g,0.0005345825296224855
688,3707,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm20.json,300,bar,mmol/g,0.0005345825296224855
689,3708,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm21.json,300,bar,mmol/g,0.0005345825296224855
690,3709,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm22.json,300,bar,mmol/g,0.0005345825296224855
691,3710,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm23.json,300,bar,mmol/g,0.0005345825296224855
692,3711,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm24.json,300,bar,mmol/g,0.0005345825296224855
693,3712,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm3.json,300,bar,mmol/g,0.0005345825296224855
694,3713,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm4.json,300,bar,mmol/g,0.0005345825296224855
695,3714,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm5.json,300,bar,mmol/g,0.0005345825296224855
696,3715,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm6.json,300,bar,mmol/g,0.0005345825296224855
697,3716,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm7.json,300,bar,mmol/g,0.0005345825296224855
698,3717,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm8.json,300,bar,mmol/g,0.0005345825296224855
699,3718,10.1007/s10450-013-9595-3,NIST-MATDB-453276ee992ed07dc207ed08b2b221ce,10.1007s10450-013-9595-3.isotherm9.json,300,bar,mmol/g,0.0005345825296224855
700,3721,10.1007/s10450-014-9639-3,NIST-MATDB-dcec9a003b64af110c352242de119c8d,10.1007s10450-014-9639-3.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
701,3722,10.1007/s10450-014-9639-3,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s10450-014-9639-3.Isotherm10.json,50,bar,mmol/g,0.0005345825296224855
702,3723,10.1007/s10450-014-9639-3,NIST-MATDB-379eabf2c0360c5c1d4a172186cf72a9,10.1007s10450-014-9639-3.Isotherm11.json,50,bar,mmol/g,0.0005345825296224855
703,3724,10.1007/s10450-014-9639-3,NIST-MATDB-dcec9a003b64af110c352242de119c8d,10.1007s10450-014-9639-3.Isotherm12.json,50,bar,mmol/g,0.0005345825296224855
704,3725,10.1007/s10450-014-9639-3,NIST-MATDB-dcec9a003b64af110c352242de119c8d,10.1007s10450-014-9639-3.Isotherm13.json,75,bar,mmol/g,0.0005345825296224855
705,3726,10.1007/s10450-014-9639-3,NIST-MATDB-379eabf2c0360c5c1d4a172186cf72a9,10.1007s10450-014-9639-3.Isotherm14.json,75,bar,mmol/g,0.0005345825296224855
706,3727,10.1007/s10450-014-9639-3,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s10450-014-9639-3.Isotherm15.json,75,bar,mmol/g,0.0005345825296224855
707,3731,10.1007/s10450-014-9639-3,NIST-MATDB-379eabf2c0360c5c1d4a172186cf72a9,10.1007s10450-014-9639-3.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
708,3732,10.1007/s10450-014-9639-3,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.1007s10450-014-9639-3.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
709,3755,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab01.json,20,bar,mmol/g,0.0005345825296224855
710,3756,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab02.json,20,bar,mmol/g,0.0005345825296224855
711,3757,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab03.json,20,bar,mmol/g,0.0005345825296224855
712,3758,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab04.json,20,bar,mmol/g,0.0005345825296224855
713,3759,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab05.json,20,bar,mmol/g,0.0005345825296224855
714,3760,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab06.json,20,bar,mmol/g,0.0005345825296224855
715,3761,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab07.json,20,bar,mmol/g,0.0005345825296224855
716,3762,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab08.json,20,bar,mmol/g,0.0005345825296224855
717,3763,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab09.json,20,bar,mmol/g,0.0005345825296224855
718,3764,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab10.json,20,bar,mmol/g,0.0005345825296224855
719,3765,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab11.json,20,bar,mmol/g,0.0005345825296224855
720,3766,10.1007/s10450-018-9958-x,NIST-MATDB-2be4718f0af306b55d864f82e3b82850,10.1007s10450-018-9958-x.Lab12.json,20,bar,mmol/g,0.0005345825296224855
